"DT_SIN_PRI","regiao","temperatura_media","temperatura_media_min","temperatura_media_max","temperatura_amplitude"
"2015-01-25","sudeste",24.802261519864626,13.425,34.9,21.474999999999998
"2015-01-26","sudeste",24.956970594836463,14.825,35.74999999999999,20.924999999999994
"2015-01-27","sudeste",24.983191493530043,15,35.599999999999994,20.599999999999994
"2015-01-28","sudeste",25.3946480951737,15.575,36.349999999999994,20.774999999999995
"2015-01-29","sudeste",26.06181496785505,16.125,37.050000000000004,20.925000000000004
"2015-01-30","sudeste",26.382745189294745,16.224999999999998,37.775,21.55
"2015-01-31","sudeste",25.85604208532903,16.575000000000003,37.3,20.724999999999994
"2015-02-01","sudeste",25.700844266035766,15.499999999999998,35.8,20.299999999999997
"2015-02-02","sudeste",25.18261390377567,15.099999999999998,36,20.900000000000002
"2015-02-03","sudeste",24.899256547362015,13.25,35.45,22.200000000000003
"2015-02-04","sudeste",24.341599145846374,14.099999999999998,34.699999999999996,20.599999999999998
"2015-02-05","sudeste",23.030094767467745,15.125,31.950000000000003,16.825000000000003
"2015-02-06","sudeste",22.793945619946122,15.424999999999997,31.275,15.850000000000001
"2015-02-07","sudeste",23.00993232679002,15.075,32.225,17.150000000000002
"2015-02-08","sudeste",23.263136824886605,14.474999999999998,31.974999999999998,17.5
"2015-02-09","sudeste",23.878507082439647,15.8,32.675,16.874999999999996
"2015-02-10","sudeste",24.82168133840058,16.375,34.224999999999994,17.849999999999994
"2015-02-11","sudeste",25.48619536928652,15.8,35.474999999999994,19.674999999999994
"2015-02-12","sudeste",26.32691795192797,15.825,37.05,21.224999999999998
"2015-02-13","sudeste",26.26933656145592,15.349999999999998,36.425,21.075
"2015-02-14","sudeste",25.68902327664583,15.2,36.074999999999996,20.874999999999996
"2015-02-15","sudeste",24.92542702280537,15.85,34.85,19
"2015-02-16","sudeste",24.368224583543686,15.6,33.849999999999994,18.249999999999993
"2015-02-17","sudeste",24.612409232805867,15.949999999999998,34.175,18.225
"2015-02-18","sudeste",24.19717783689947,16.525,33.4,16.875
"2015-02-19","sudeste",24.89227911473005,16.7,34.5,17.8
"2015-02-20","sudeste",25.180645809191297,16.475,34.974999999999994,18.499999999999993
"2015-02-21","sudeste",25.33058567773074,14.025,34.5,20.475
"2015-02-22","sudeste",25.31729039462547,14.95,34.175000000000004,19.225000000000005
"2015-02-23","sudeste",24.910483883001454,13.8,33.675,19.874999999999996
"2015-02-24","sudeste",24.64218249038722,14.374999999999998,34.724999999999994,20.349999999999994
"2015-02-25","sudeste",24.68305811065467,14.999999999999998,34.25,19.25
"2015-02-26","sudeste",24.803474671106535,14.974999999999998,35.025000000000006,20.050000000000008
"2015-02-27","sudeste",24.74629401557499,13.625,35.55,21.924999999999997
"2015-02-28","sudeste",24.42118264152459,15.225,34.474999999999994,19.249999999999993
"2015-03-01","sudeste",23.914868331249906,15.274999999999999,31.974999999999998,16.7
"2015-03-02","sudeste",23.618928349666103,11.125,32.05,20.924999999999997
"2015-03-03","sudeste",23.895183602535887,13.5,32.275,18.775
"2015-03-04","sudeste",24.313660623073623,14.524999999999999,33.375,18.85
"2015-03-05","sudeste",24.386756807778653,15.125,34.05,18.924999999999997
"2015-03-06","sudeste",24.567339380946034,15.124999999999998,34.95,19.825000000000003
"2015-03-07","sudeste",24.50379574796363,15.675,33.675,17.999999999999996
"2015-03-08","sudeste",24.157025121132328,16.15,33.225,17.075000000000003
"2015-03-09","sudeste",24.05520040813814,16.775,32.975,16.200000000000003
"2015-03-10","sudeste",24.070941559654255,16.525,32.875,16.35
"2015-03-11","sudeste",24.89447808731175,17.125,34.849999999999994,17.724999999999994
"2015-03-12","sudeste",24.370792783195323,16.299999999999997,35,18.700000000000003
"2015-03-13","sudeste",24.42965788483149,15.575,35.125,19.55
"2015-03-14","sudeste",24.42944768875956,15.8,34.525000000000006,18.725000000000005
"2015-03-15","sudeste",24.47138059147224,15.799999999999999,33.925,18.125
"2015-03-16","sudeste",24.794533043719234,14.875,34.275,19.4
"2015-03-17","sudeste",23.50049754315178,15.1,33.05,17.949999999999996
"2015-03-18","sudeste",23.436205477161327,14.724999999999998,33.3,18.575
"2015-03-19","sudeste",23.19783869839546,14.05,31.549999999999997,17.499999999999996
"2015-03-20","sudeste",23.303725609064692,13.849999999999998,32.05,18.2
"2015-03-21","sudeste",22.728588943251886,15.35,31.325,15.975
"2015-03-22","sudeste",22.94988494003402,15.925,32.8,16.874999999999996
"2015-03-23","sudeste",22.371481705820887,14.625,30.525000000000002,15.900000000000002
"2015-03-24","sudeste",22.95786543972698,13.524999999999999,31.575000000000003,18.050000000000004
"2015-03-25","sudeste",23.48360522045043,13.5,31.699999999999996,18.199999999999996
"2015-03-26","sudeste",23.67787284629322,13.2,33.474999999999994,20.274999999999995
"2015-03-27","sudeste",24.19783274261994,12.95,34.05,21.099999999999998
"2015-03-28","sudeste",24.50697098288423,15.1,33.974999999999994,18.874999999999993
"2015-03-29","sudeste",24.60058372027926,16.25,34.15,17.9
"2015-03-30","sudeste",24.222975950231255,16.075,33.475,17.400000000000002
"2015-03-31","sudeste",24.90418566846213,15.975,35,19.025
"2015-04-01","sudeste",24.497980280211102,14.9,33.550000000000004,18.650000000000006
"2015-04-02","sudeste",23.231755786908728,14.674999999999999,31.775000000000002,17.1
"2015-04-03","sudeste",22.483858115925685,11.825,31.449999999999996,19.624999999999996
"2015-04-04","sudeste",22.847415369623047,12.05,32.25,20.2
"2015-04-05","sudeste",23.664358638356433,14.299999999999999,33.150000000000006,18.85000000000001
"2015-04-06","sudeste",24.44007710102392,16.424999999999997,34.05,17.625
"2015-04-07","sudeste",22.014538899325984,13.175,30.324999999999996,17.149999999999995
"2015-04-08","sudeste",20.806459918442457,11.450000000000001,29.049999999999997,17.599999999999994
"2015-04-09","sudeste",21.33621842716831,12.25,29.65,17.4
"2015-04-10","sudeste",21.91324361544798,12.375,30.525000000000002,18.150000000000002
"2015-04-11","sudeste",22.04480168679986,12.475,31.1,18.625
"2015-04-12","sudeste",22.31162610739456,11.75,31.85,20.1
"2015-04-13","sudeste",22.35520473753843,11.100000000000001,31.924999999999997,20.824999999999996
"2015-04-14","sudeste",22.447300713649973,12.950000000000001,31.899999999999995,18.949999999999996
"2015-04-15","sudeste",22.789332085614213,13.649999999999999,32.05,18.4
"2015-04-16","sudeste",23.41101590394339,14.499999999999998,33.599999999999994,19.099999999999994
"2015-04-17","sudeste",23.587943778466055,13.799999999999999,32.324999999999996,18.525
"2015-04-18","sudeste",23.9667012915259,14.399999999999999,32.95,18.550000000000004
"2015-04-19","sudeste",24.181569378159164,14.525,34.125,19.6
"2015-04-20","sudeste",24.726967420508352,15.75,34,18.25
"2015-04-21","sudeste",24.8174463172308,15.424999999999999,35.175,19.75
"2015-04-22","sudeste",23.412510993517465,16.575,32.425,15.849999999999998
"2015-04-23","sudeste",22.8960410353738,14.549999999999999,30.799999999999997,16.25
"2015-04-24","sudeste",23.341026606812324,15.924999999999999,31.474999999999994,15.549999999999995
"2015-04-25","sudeste",22.77239480805756,13.9,31.799999999999997,17.9
"2015-04-26","sudeste",21.313515676511564,11.475,30.174999999999997,18.699999999999996
"2015-04-27","sudeste",21.281971468204624,11.05,29.924999999999997,18.874999999999996
"2015-04-28","sudeste",21.80024348861015,11.375,30.849999999999998,19.474999999999998
"2015-04-29","sudeste",21.266259254242033,11.45,30.5,19.05
"2015-04-30","sudeste",20.31286971664806,10.399999999999999,29.15,18.75
"2015-05-01","sudeste",19.983629847667316,9.274999999999999,29.15,19.875
"2015-05-02","sudeste",20.76224861923327,10.5,29.925,19.425
"2015-05-03","sudeste",21.83866545642282,11.825,31.449999999999996,19.624999999999996
"2015-05-04","sudeste",22.1003338669544,13.325,30.349999999999998,17.025
"2015-05-05","sudeste",21.716343696051045,13.599999999999998,30.124999999999996,16.525
"2015-05-06","sudeste",20.719955833663754,11.799999999999999,29.324999999999996,17.525
"2015-05-07","sudeste",20.169007951292766,10.424999999999999,28.599999999999998,18.174999999999997
"2015-05-08","sudeste",19.31499931178939,9.549999999999997,27.949999999999996,18.4
"2015-05-09","sudeste",19.58997615436605,8.75,29.424999999999997,20.674999999999997
"2015-05-10","sudeste",20.226123760640302,9.774999999999999,29.674999999999997,19.9
"2015-05-11","sudeste",20.341685719107893,12.525,29.25,16.725
"2015-05-12","sudeste",20.464688094220442,10.125,30.174999999999997,20.049999999999997
"2015-05-13","sudeste",19.601039446974518,10.225000000000001,28.074999999999996,17.849999999999994
"2015-05-14","sudeste",19.27199673413273,9.775,27.325,17.549999999999997
"2015-05-15","sudeste",19.013264834892404,7.6000000000000005,27.324999999999996,19.724999999999994
"2015-05-16","sudeste",18.776127202983282,7.649999999999999,27.074999999999996,19.424999999999997
"2015-05-17","sudeste",19.43866050800483,10.25,27.925,17.675
"2015-05-18","sudeste",20.02886562015687,10.9,27.775,16.875
"2015-05-19","sudeste",19.879913838696048,11.25,28.724999999999998,17.474999999999998
"2015-05-20","sudeste",19.666607567498154,10.1,28.075,17.975
"2015-05-21","sudeste",20.37304399025304,10.45,28.625,18.175
"2015-05-22","sudeste",19.950266304114983,10.25,28.7,18.45
"2015-05-23","sudeste",19.658865142600575,9.524999999999999,28.65,19.125
"2015-05-24","sudeste",20.259378339530695,10.024999999999999,30.324999999999996,20.299999999999997
"2015-05-25","sudeste",21.20935521429478,9.075,31.424999999999997,22.349999999999998
"2015-05-26","sudeste",21.323412116207592,11.674999999999997,30.774999999999995,19.099999999999998
"2015-05-27","sudeste",21.522047381107747,12.524999999999999,31.175,18.650000000000002
"2015-05-28","sudeste",21.348766203585107,12.625,31.224999999999994,18.599999999999994
"2015-05-29","sudeste",19.53979041102615,10.8,29.4,18.599999999999998
"2015-05-30","sudeste",19.158381485849052,9.125,29.950000000000003,20.825000000000003
"2015-05-31","sudeste",20.08253075657911,11.475,30.275,18.799999999999997
"2015-06-01","sudeste",20.576209629989023,12.85,28.924999999999997,16.074999999999996
"2015-06-02","sudeste",19.325775892699248,11.675,26.950000000000003,15.275000000000002
"2015-06-03","sudeste",19.25332420764646,11.249999999999998,28.125,16.875
"2015-06-04","sudeste",19.422550725161916,9.274999999999999,28.925000000000004,19.650000000000006
"2015-06-05","sudeste",19.769463757710163,8.1,29.124999999999996,21.025
"2015-06-06","sudeste",20.63881634743662,11.075,30.2,19.125
"2015-06-07","sudeste",20.71258113742634,10.350000000000001,30.825,20.474999999999998
"2015-06-08","sudeste",20.23126118268611,7.924999999999999,30.924999999999997,23
"2015-06-09","sudeste",20.06567679433686,7.225,31.124999999999996,23.9
"2015-06-10","sudeste",20.460393460681622,7.700000000000001,31.075000000000003,23.375
"2015-06-11","sudeste",21.257227865495373,8.6,32.125,23.525
"2015-06-12","sudeste",20.98108526556189,9.5,32.15,22.65
"2015-06-13","sudeste",21.387731521198695,11.475000000000001,31.3,19.825
"2015-06-14","sudeste",22.013622991846937,11.275,32.89999999999999,21.624999999999993
"2015-06-15","sudeste",21.351186493577895,11.149999999999999,32.275,21.125
"2015-06-16","sudeste",18.78425538849315,8.899999999999999,27.4,18.5
"2015-06-17","sudeste",20.45354129330944,11.8,30.125,18.325
"2015-06-18","sudeste",21.627867568460314,11.95,31.5,19.55
"2015-06-19","sudeste",19.469769960517127,10.649999999999999,28.525,17.875
"2015-06-20","sudeste",18.200693669698953,8.925,27.024999999999995,18.099999999999994
"2015-06-21","sudeste",18.43830370561415,8.375,27.025,18.65
"2015-06-22","sudeste",19.24711183824521,9.575,27.875,18.3
"2015-06-23","sudeste",19.43681394494422,9.575,29.125,19.55
"2015-06-24","sudeste",18.81128988720103,9.399999999999999,27.374999999999996,17.974999999999998
"2015-06-25","sudeste",17.645609576780455,7.975,25.875,17.9
"2015-06-26","sudeste",17.109480644397074,6.375,25.8,19.425
"2015-06-27","sudeste",17.075781177962185,4.8,26.325,21.525
"2015-06-28","sudeste",17.059206466842348,6.175,26.6,20.425
"2015-06-29","sudeste",18.27032476853837,7.674999999999999,28.4,20.725
"2015-06-30","sudeste",19.53744130404113,9.625,29.525,19.9
"2015-07-01","sudeste",19.886377552248927,11.7,29.849999999999998,18.15
"2015-07-02","sudeste",19.605373629452863,11.25,29.15,17.9
"2015-07-03","sudeste",19.668947865801506,11.474999999999998,29.525,18.05
"2015-07-04","sudeste",20.55417170701729,11.7,30.849999999999998,19.15
"2015-07-05","sudeste",17.90800385081885,7.799999999999999,27.075,19.275
"2015-07-06","sudeste",17.88284360353621,10.075,25.5,15.425
"2015-07-07","sudeste",18.59444812708093,11.399999999999999,26.224999999999998,14.825
"2015-07-08","sudeste",18.92140728355725,11.875000000000002,26.75,14.874999999999998
"2015-07-09","sudeste",19.346038414569843,10.725,28.325,17.6
"2015-07-10","sudeste",20.00874958584621,8.725,30.075,21.35
"2015-07-11","sudeste",20.271802422976446,10.750000000000002,30.6,19.85
"2015-07-12","sudeste",20.79608794015648,11.4,31.250000000000004,19.85
"2015-07-13","sudeste",21.307411472138764,11.350000000000001,31.924999999999994,20.574999999999992
"2015-07-14","sudeste",21.43256324984175,10.575,32.125,21.55
"2015-07-15","sudeste",20.70840852970994,8.674999999999999,31.5,22.825000000000003
"2015-07-16","sudeste",20.357074972192166,10.599999999999998,30.099999999999998,19.5
"2015-07-17","sudeste",19.86569435659311,10.775,29.224999999999994,18.449999999999996
"2015-07-18","sudeste",19.629362183224597,9.2,29.325,20.125
"2015-07-19","sudeste",19.57487386730349,7.8999999999999995,29.15,21.25
"2015-07-20","sudeste",19.67825609826123,9.125,29.95,20.825
"2015-07-21","sudeste",20.272312950239936,10.575,30.824999999999996,20.249999999999996
"2015-07-22","sudeste",18.56716691678736,9.575,28.699999999999996,19.124999999999996
"2015-07-23","sudeste",18.849591811460506,10.45,28.075,17.625
"2015-07-24","sudeste",19.77358178549896,10.524999999999999,29.675,19.150000000000002
"2015-07-25","sudeste",19.9227637755462,11,29.675,18.675
"2015-07-26","sudeste",19.84668456021316,10.35,30.175000000000004,19.825000000000003
"2015-07-27","sudeste",19.948606490862694,9.674999999999999,30.1,20.425000000000004
"2015-07-28","sudeste",20.319109954358943,8.775,31.125,22.35
"2015-07-29","sudeste",20.578483878064105,8.725,30.949999999999996,22.224999999999994
"2015-07-30","sudeste",20.21451564805543,8.1,30.35,22.25
"2015-07-31","sudeste",20.24478673010552,6.975,31.025,24.049999999999997
"2015-08-01","sudeste",20.46981673449761,7.374999999999999,31.525,24.15
"2015-08-02","sudeste",20.04571683260513,7.625,30.775,23.15
"2015-08-03","sudeste",20.18883499451326,8.025,31.799999999999997,23.775
"2015-08-04","sudeste",20.72448054693113,7.674999999999999,32.300000000000004,24.625000000000007
"2015-08-05","sudeste",20.225753661124816,6.85,31.6,24.75
"2015-08-06","sudeste",20.49574538602046,6.85,32.075,25.225
"2015-08-07","sudeste",20.84944477496812,7.7250000000000005,32.775000000000006,25.050000000000004
"2015-08-08","sudeste",20.66285992863699,8.649999999999999,31.299999999999997,22.65
"2015-08-09","sudeste",20.139459170554623,9.175,29.674999999999997,20.499999999999996
"2015-08-10","sudeste",20.001177760332013,8.725,29.625,20.9
"2015-08-11","sudeste",19.399756034701667,8.175,29.4,21.224999999999998
"2015-08-12","sudeste",18.794870314991368,7.675,28.15,20.474999999999998
"2015-08-13","sudeste",19.172367299688666,7.949999999999999,29.499999999999996,21.549999999999997
"2015-08-14","sudeste",19.604784925373455,8.2,29.299999999999997,21.099999999999998
"2015-08-15","sudeste",20.157489338105538,8.7,31.199999999999996,22.499999999999996
"2015-08-16","sudeste",20.727761544457334,7.975,32.074999999999996,24.099999999999994
"2015-08-17","sudeste",20.775029721678827,8.524999999999999,30.749999999999996,22.224999999999998
"2015-08-18","sudeste",20.821377623193854,9.5,30.875,21.375
"2015-08-19","sudeste",21.573567955226963,10.975,32.77499999999999,21.79999999999999
"2015-08-20","sudeste",19.998306133665572,8.625,30.099999999999998,21.474999999999998
"2015-08-21","sudeste",19.613388415104055,7.975,29.95,21.975
"2015-08-22","sudeste",19.937453474401313,8.575,30.549999999999997,21.974999999999998
"2015-08-23","sudeste",20.84804314059313,8.8,33.5,24.7
"2015-08-24","sudeste",20.818660646426466,10,33.449999999999996,23.449999999999996
"2015-08-25","sudeste",20.08967428912207,11.175,30.75,19.575
"2015-08-26","sudeste",21.27643635911592,9.5,33.125,23.625
"2015-08-27","sudeste",20.81946534571812,11.325,31.525,20.2
"2015-08-28","sudeste",20.413863524768644,10,30.775,20.775
"2015-08-29","sudeste",20.187912067455283,7.374999999999999,30.9,23.525
"2015-08-30","sudeste",21.651944745515557,7.65,34.275,26.625
"2015-08-31","sudeste",22.94065360921943,9.325,35.77499999999999,26.449999999999992
"2015-09-01","sudeste",23.245247965915162,9.025,36.824999999999996,27.799999999999997
"2015-09-02","sudeste",20.882405871101483,9.675,31.225,21.55
"2015-09-03","sudeste",21.183669037746824,10.325,32.75,22.425
"2015-09-04","sudeste",22.358587578468743,11,35.099999999999994,24.099999999999994
"2015-09-05","sudeste",20.69768736897276,11.1,31.15,20.049999999999997
"2015-09-06","sudeste",20.721875962035295,11.524999999999999,32.125,20.6
"2015-09-07","sudeste",22.37130953960182,12.85,34.3,21.449999999999996
"2015-09-08","sudeste",21.437195431262094,13.324999999999998,33.49999999999999,20.174999999999997
"2015-09-09","sudeste",21.20928035298181,12.725,30.425,17.700000000000003
"2015-09-10","sudeste",20.922591985207298,12.499999999999998,31.25,18.75
"2015-09-11","sudeste",21.90709660706489,13.475000000000001,31.324999999999996,17.849999999999994
"2015-09-12","sudeste",20.32094503708448,12.1,29.825,17.725
"2015-09-13","sudeste",19.11530445490918,10.325,28.65,18.325
"2015-09-14","sudeste",19.583208374768198,9.3,29.674999999999997,20.374999999999996
"2015-09-15","sudeste",22.099073456664552,12.45,32.875,20.425
"2015-09-16","sudeste",24.190894687746393,13.474999999999998,34.95,21.475000000000005
"2015-09-17","sudeste",24.850729517942277,13.575,36.775,23.2
"2015-09-18","sudeste",25.150211425246958,12.174999999999997,37.349999999999994,25.174999999999997
"2015-09-19","sudeste",24.74775719511009,11.749999999999998,36.449999999999996,24.699999999999996
"2015-09-20","sudeste",23.996190191101512,10.725000000000001,35.775,25.049999999999997
"2015-09-21","sudeste",23.972432198404633,10.475,35.324999999999996,24.849999999999994
"2015-09-22","sudeste",24.069508850206947,10.8,35.8,24.999999999999996
"2015-09-23","sudeste",24.60900086653227,10.624999999999998,36.85,26.225
"2015-09-24","sudeste",26.023303258805086,12.450000000000001,38.425000000000004,25.975
"2015-09-25","sudeste",26.282099595808916,12.95,39.375,26.425
"2015-09-26","sudeste",24.177427092182487,13.975,34.55,20.574999999999996
"2015-09-27","sudeste",24.615961116794878,13.875,36.099999999999994,22.224999999999994
"2015-09-28","sudeste",23.756764955964258,14.174999999999999,34.6,20.425000000000004
"2015-09-29","sudeste",23.40791353500541,14.549999999999999,33.525,18.975
"2015-09-30","sudeste",23.71027113289341,14.275,34.575,20.300000000000004
"2015-10-01","sudeste",23.951170287031612,13.924999999999999,34.8,20.875
"2015-10-02","sudeste",25.133406486283313,14.749999999999998,36.24999999999999,21.499999999999993
"2015-10-03","sudeste",24.385832144712552,13.849999999999998,35.4,21.55
"2015-10-04","sudeste",23.53215399900131,13.85,34.349999999999994,20.499999999999993
"2015-10-05","sudeste",21.910663637785614,11.024999999999999,31.475,20.450000000000003
"2015-10-06","sudeste",21.338945079358467,10.375,32.15,21.775
"2015-10-07","sudeste",22.906521325984837,11.5,33.575,22.075000000000003
"2015-10-08","sudeste",24.328900005215367,12.675,34.6,21.925
"2015-10-09","sudeste",24.217642326803137,12.625,35.625,23
"2015-10-10","sudeste",24.099621647074002,14,34.625,20.625
"2015-10-11","sudeste",24.900755053606975,14.75,36.55,21.799999999999997
"2015-10-12","sudeste",24.377512687253848,13.799999999999997,35.724999999999994,21.924999999999997
"2015-10-13","sudeste",24.067749616327685,13.5,35.325,21.825000000000003
"2015-10-14","sudeste",25.403009875989746,14.05,37.875,23.825
"2015-10-15","sudeste",26.99737484084543,14.825,39.25,24.425
"2015-10-16","sudeste",27.399971976503544,14.200000000000001,39.425000000000004,25.225
"2015-10-17","sudeste",26.004099748702618,13.95,37.775,23.825
"2015-10-18","sudeste",23.085265898059916,12.924999999999999,34.45,21.525000000000006
"2015-10-19","sudeste",22.324670868504704,13.275,33.02499999999999,19.749999999999993
"2015-10-20","sudeste",24.718257172074566,14.849999999999998,36.5,21.650000000000002
"2015-10-21","sudeste",26.39323762599931,15.2,39.125,23.925
"2015-10-22","sudeste",25.87250773940875,15.049999999999999,38.699999999999996,23.65
"2015-10-23","sudeste",24.342142076655968,14.875,35.7,20.825000000000003
"2015-10-24","sudeste",23.899598902058738,13.224999999999998,33.824999999999996,20.599999999999998
"2015-10-25","sudeste",23.096024871313848,13.424999999999999,33.675,20.25
"2015-10-26","sudeste",22.8466100069551,14.399999999999999,32.025,17.625
"2015-10-27","sudeste",23.87757404170042,15.399999999999999,34.075,18.675000000000004
"2015-10-28","sudeste",23.46804845191423,15.799999999999997,33.375,17.575000000000003
"2015-10-29","sudeste",23.187485360955275,14.225,32.14999999999999,17.92499999999999
"2015-10-30","sudeste",23.297029812905826,12.975000000000001,32.3,19.324999999999996
"2015-10-31","sudeste",24.306937788015382,14.674999999999997,34.45,19.775000000000006
"2015-11-01","sudeste",24.268640930676884,16.075,33.474999999999994,17.399999999999995
"2015-11-02","sudeste",24.42247992127329,16.474999999999998,34.599999999999994,18.124999999999996
"2015-11-03","sudeste",25.141853050722222,16.625,35,18.375
"2015-11-04","sudeste",25.638045303853257,17,36.125,19.125
"2015-11-05","sudeste",25.547122580095575,16.175,36.825,20.650000000000002
"2015-11-06","sudeste",25.302193204579197,15.95,35.724999999999994,19.774999999999995
"2015-11-07","sudeste",24.42132934263475,16.125,34.575,18.450000000000003
"2015-11-08","sudeste",24.323000309557877,16.174999999999997,33.925,17.75
"2015-11-09","sudeste",24.984012896344588,17.049999999999997,34.724999999999994,17.674999999999997
"2015-11-10","sudeste",25.90923413474047,14.45,35.7,21.250000000000004
"2015-11-11","sudeste",26.19110561420924,15.475,36.8,21.324999999999996
"2015-11-12","sudeste",25.916200351271215,16.475,36.925,20.449999999999996
"2015-11-13","sudeste",26.19666428920537,15.775,37.574999999999996,21.799999999999997
"2015-11-14","sudeste",26.554252138527502,15.825,38.3,22.474999999999998
"2015-11-15","sudeste",25.032688784863787,16.05,35.75,19.7
"2015-11-16","sudeste",23.663886072147296,16.15,31.924999999999997,15.774999999999999
"2015-11-17","sudeste",23.644859973099205,15.925,32.85,16.925
"2015-11-18","sudeste",24.66130243474357,15.899999999999999,34.724999999999994,18.824999999999996
"2015-11-19","sudeste",25.791467027555548,16.775,36.525,19.75
"2015-11-20","sudeste",24.945970227214904,16.099999999999998,35.2,19.100000000000005
"2015-11-21","sudeste",23.716072889971247,15.025,34.05,19.025
"2015-11-22","sudeste",23.270147352132867,13.525,31.75,18.225
"2015-11-23","sudeste",23.51162709873845,16.049999999999997,32.449999999999996,16.4
"2015-11-24","sudeste",23.224322735936845,15.575,31.9,16.325
"2015-11-25","sudeste",23.553522403522393,16.025,32.525,16.5
"2015-11-26","sudeste",23.92842360010485,15.85,31.875,16.025
"2015-11-27","sudeste",23.78412195524745,14.399999999999999,32.05,17.65
"2015-11-28","sudeste",24.506908526420396,16.15,34.225,18.075000000000003
"2015-11-29","sudeste",24.663588807933735,16.325,34.89999999999999,18.574999999999992
"2015-11-30","sudeste",24.536013473650897,16.349999999999998,34.775,18.425
"2015-12-01","sudeste",23.76317838554027,16.275,33.575,17.300000000000004
"2015-12-02","sudeste",24.42993779239048,17.074999999999996,33.75,16.675000000000004
"2015-12-03","sudeste",23.994559645346488,16.85,34.150000000000006,17.300000000000004
"2015-12-04","sudeste",23.86714952683155,16.05,34,17.95
"2015-12-05","sudeste",24.977821846307176,15.575000000000001,34.95,19.375
"2015-12-06","sudeste",24.61674932361398,16.375,33.875,17.5
"2015-12-07","sudeste",23.936959824830083,16.15,34.85,18.700000000000003
"2015-12-08","sudeste",23.15362291338083,15.6,32.05,16.449999999999996
"2015-12-09","sudeste",24.441065522594506,16.85,34.474999999999994,17.624999999999993
"2015-12-10","sudeste",25.318998758556887,16.85,35.925,19.074999999999996
"2015-12-11","sudeste",25.13933463766293,16.7,34.875,18.175
"2015-12-12","sudeste",25.054774751827654,16.15,35.725,19.575000000000003
"2015-12-13","sudeste",25.22428692555833,15.624999999999998,36.275,20.65
"2015-12-14","sudeste",26.139941849259483,16.5,37,20.5
"2015-12-15","sudeste",26.116665577590663,16.4,37,20.6
"2015-12-16","sudeste",25.117463837116055,15.675,34.425,18.749999999999996
"2015-12-17","sudeste",25.380743235064642,15.724999999999998,35.4,19.675
"2015-12-18","sudeste",26.008835741874368,15.825,37.099999999999994,21.274999999999995
"2015-12-19","sudeste",25.742554980828707,15.174999999999999,36.29999999999999,21.124999999999993
"2015-12-20","sudeste",24.989804437398526,15.400000000000002,34.599999999999994,19.199999999999992
"2015-12-21","sudeste",25.266057345237986,15.224999999999998,34.8,19.575
"2015-12-22","sudeste",25.923200350913742,15.549999999999999,35.849999999999994,20.299999999999997
"2015-12-23","sudeste",26.196261604364757,16.375,35.849999999999994,19.474999999999994
"2015-12-24","sudeste",26.283585392140843,15.95,36.475,20.525000000000002
"2015-12-25","sudeste",26.316141010442095,15.375,36.824999999999996,21.449999999999996
"2015-12-26","sudeste",25.570109389810312,15.35,36.175,20.824999999999996
"2015-12-27","sudeste",25.319226016335705,16.2,35.55,19.349999999999998
"2015-12-28","sudeste",25.393826626483424,16.674999999999997,35.3,18.625
"2015-12-29","sudeste",24.788918333087743,16.449999999999996,34.599999999999994,18.15
"2015-12-30","sudeste",25.24713249583963,16.5,35.825,19.325000000000003
"2015-12-31","sudeste",26.148492216136813,16.5,37.15,20.65
"2016-01-01","sudeste",26.680272566667963,17.375,37.75,20.375
"2016-01-02","sudeste",25.623857595848808,17.2,36.975,19.775000000000002
"2016-01-03","sudeste",23.834297919900855,16.825,32.8,15.974999999999998
"2016-01-04","sudeste",23.433521113034118,14.724999999999998,31.874999999999996,17.15
"2016-01-05","sudeste",23.526744684672032,11.95,32.2,20.250000000000004
"2016-01-06","sudeste",24.24503777838059,12.949999999999998,33.699999999999996,20.75
"2016-01-07","sudeste",25.012545425274485,13.849999999999998,35,21.150000000000002
"2016-01-08","sudeste",25.72558545607245,15.150000000000002,35.725,20.575
"2016-01-09","sudeste",25.6538548784749,17.674999999999997,35.474999999999994,17.799999999999997
"2016-01-10","sudeste",25.76192290069267,17.825,35.349999999999994,17.524999999999995
"2016-01-11","sudeste",25.48453768518536,17.625,35.099999999999994,17.474999999999994
"2016-01-12","sudeste",24.651957751947492,18.049999999999997,33.62499999999999,15.574999999999996
"2016-01-13","sudeste",24.894999616314582,17.9,34,16.1
"2016-01-14","sudeste",25.009021365277032,17.950000000000003,33.8,15.849999999999994
"2016-01-15","sudeste",24.655411851275225,18.375,33.425,15.049999999999997
"2016-01-16","sudeste",23.55594949046581,15.875,31.424999999999997,15.549999999999997
"2016-01-17","sudeste",22.294552541339293,14.375,29.749999999999996,15.374999999999996
"2016-01-18","sudeste",22.193210319448813,14.775,30.2,15.424999999999999
"2016-01-19","sudeste",22.541717068601248,15.700000000000001,30.700000000000003,15.000000000000002
"2016-01-20","sudeste",22.38693736738633,15.299999999999999,30.15,14.85
"2016-01-21","sudeste",22.60241378640846,15,30.774999999999995,15.774999999999995
"2016-01-22","sudeste",22.206842730031195,13.25,31.224999999999998,17.974999999999998
"2016-01-23","sudeste",23.211046051092985,14.174999999999997,31.6,17.425000000000004
"2016-01-24","sudeste",23.96392981736698,13.325,32.900000000000006,19.575000000000006
"2016-01-25","sudeste",24.615392411233927,17.049999999999997,32.75,15.700000000000003
