"DT_SIN_PRI","regiao","temperatura_media","temperatura_media_min","temperatura_media_max","temperatura_amplitude"
"2019-06-28","sul",17.99785935688186,9.7,28.9,19.2
"2019-06-29","sul",21.191273736524074,12.23333333333333,31.633333333333333,19.400000000000002
"2019-06-30","sul",19.634943171593747,10.266666666666666,30.5,20.233333333333334
"2019-07-01","sul",15.238778751216294,6.833333333333333,25,18.166666666666668
"2019-07-02","sul",13.656193216463175,5.8999999999999995,22.7,16.8
"2019-07-03","sul",13.81980824954556,4.8,21.43333333333333,16.63333333333333
"2019-07-04","sul",9.78330262330263,0.09999999999999999,18.999999999999996,18.899999999999995
"2019-07-05","sul",7.581529356373334,-2.7666666666666666,17.066666666666663,19.83333333333333
"2019-07-06","sul",4.995575281845624,-4.799999999999999,16.43333333333333,21.233333333333327
"2019-07-07","sul",6.234208150909302,-5.7333333333333325,17.633333333333333,23.366666666666667
"2019-07-08","sul",9.494215703603183,-3.2666666666666666,21.666666666666664,24.93333333333333
"2019-07-09","sul",12.019285984048347,-0.7999999999999999,24.3,25.1
"2019-07-10","sul",14.03536430593967,1.2666666666666666,25.799999999999997,24.53333333333333
"2019-07-11","sul",15.846674517813046,3.6,27.666666666666664,24.066666666666663
"2019-07-12","sul",16.8435065729919,4.499999999999999,28.266666666666666,23.766666666666666
"2019-07-13","sul",17.098661535223673,6.6,27.666666666666664,21.066666666666663
"2019-07-14","sul",16.018012784791924,7.766666666666666,25.83333333333333,18.066666666666663
"2019-07-15","sul",13.56752554985768,5.766666666666667,20.966666666666665,15.2
"2019-07-16","sul",10.743969407558073,0.9333333333333332,20.53333333333333,19.599999999999998
"2019-07-17","sul",10.288541031215452,-0.39999999999999997,20.366666666666667,20.766666666666666
"2019-07-18","sul",12.966958238838437,4.3,22.7,18.4
"2019-07-19","sul",14.760171773397168,6.9,23.633333333333333,16.733333333333334
"2019-07-20","sul",16.872125988224294,7.766666666666666,27,19.233333333333334
"2019-07-21","sul",17.617890540805014,6.899999999999999,27.466666666666665,20.566666666666666
"2019-07-22","sul",18.923863228738814,9.399999999999999,29.166666666666664,19.766666666666666
"2019-07-23","sul",18.409759714766547,8.933333333333334,26.866666666666664,17.93333333333333
"2019-07-24","sul",17.4190678627834,8.033333333333333,27.066666666666666,19.03333333333333
"2019-07-25","sul",16.668994512343183,9.366666666666665,25.96666666666667,16.6
"2019-07-26","sul",15.388510995596883,8.466666666666665,24.166666666666664,15.7
"2019-07-27","sul",13.42624940935773,6.166666666666666,23.2,17.03333333333333
"2019-07-28","sul",13.776414587675237,5.566666666666666,24.099999999999998,18.53333333333333
"2019-07-29","sul",16.134091281443983,7.8,26.5,18.7
"2019-07-30","sul",16.26701951346741,7.9,25.33333333333333,17.43333333333333
"2019-07-31","sul",16.117497852010132,6.1,26.9,20.799999999999997
"2019-08-01","sul",17.92331124840277,6.166666666666666,30.766666666666666,24.6
"2019-08-02","sul",12.555680673895449,1.5666666666666664,24.366666666666667,22.8
"2019-08-03","sul",8.29559034387447,-1.8333333333333333,18.666666666666664,20.499999999999996
"2019-08-04","sul",8.146515273640587,-2.8666666666666663,18.866666666666667,21.733333333333334
"2019-08-05","sul",10.524321991881816,-1.5999999999999999,22.5,24.1
"2019-08-06","sul",15.58356912880728,6.9,27.299999999999997,20.4
"2019-08-07","sul",18.851443552421777,8.999999999999998,30.03333333333333,21.03333333333333
"2019-08-08","sul",19.17481063391675,9.1,31.766666666666666,22.666666666666664
"2019-08-09","sul",19.322072690118233,9.6,29.2,19.6
"2019-08-10","sul",16.21435017754712,6.833333333333333,29.499999999999996,22.666666666666664
"2019-08-11","sul",14.454397299509758,2.9999999999999996,27.43333333333333,24.43333333333333
"2019-08-12","sul",18.719716862798766,9.466666666666665,30.9,21.433333333333334
"2019-08-13","sul",13.78583174098086,2.1999999999999997,24.03333333333333,21.833333333333332
"2019-08-14","sul",8.817360395230224,-3.3,20.03333333333333,23.333333333333332
"2019-08-15","sul",12.295156494084797,0.8333333333333334,25.133333333333333,24.3
"2019-08-16","sul",16.92120300038712,4.866666666666666,29.733333333333334,24.866666666666667
"2019-08-17","sul",19.313893545728668,5.699999999999999,31.266666666666666,25.566666666666666
"2019-08-18","sul",17.974551681598047,5.666666666666667,29.266666666666666,23.599999999999998
"2019-08-19","sul",12.395044493050374,3.0666666666666664,22.03333333333333,18.966666666666665
"2019-08-20","sul",12.038824169917753,4.133333333333333,23.299999999999997,19.166666666666664
"2019-08-21","sul",12.744217649518685,3.233333333333333,24,20.766666666666666
"2019-08-22","sul",13.176958867182748,2.1666666666666665,24.866666666666667,22.7
"2019-08-23","sul",13.296235445573647,4.699999999999999,24.4,19.7
"2019-08-24","sul",13.301461812933917,2.5999999999999996,24.666666666666664,22.066666666666663
"2019-08-25","sul",14.639498840414557,2.933333333333333,26.566666666666663,23.63333333333333
"2019-08-26","sul",15.695701631526337,4.333333333333333,27.199999999999996,22.866666666666664
"2019-08-27","sul",17.495364574850623,9.1,27.93333333333333,18.83333333333333
"2019-08-28","sul",18.385281089247982,8.766666666666666,30.433333333333334,21.666666666666668
"2019-08-29","sul",20.036107747126835,8.1,32.16666666666667,24.06666666666667
"2019-08-30","sul",20.899505229053737,8.666666666666668,33.36666666666667,24.7
"2019-08-31","sul",17.608151417827266,8.533333333333331,30.43333333333333,21.9
"2019-09-01","sul",14.130119439099463,6.033333333333333,20.266666666666666,14.233333333333333
"2019-09-02","sul",13.258795073399929,4.133333333333333,22.733333333333334,18.6
"2019-09-03","sul",14.641174812328495,5.866666666666666,24.03333333333333,18.166666666666664
"2019-09-04","sul",13.882634993606162,4.333333333333333,24.93333333333333,20.599999999999998
"2019-09-05","sul",12.213475102396714,2.5666666666666664,22.5,19.933333333333334
"2019-09-06","sul",13.845840484858439,3.5666666666666664,27.4,23.833333333333332
"2019-09-07","sul",19.118008142493952,9.566666666666666,31.933333333333334,22.366666666666667
"2019-09-08","sul",22.822258451670454,11.83333333333333,34.03333333333333,22.200000000000003
"2019-09-09","sul",24.43725499453845,12.5,36.66666666666666,24.166666666666657
"2019-09-10","sul",22.640571375051252,12.2,34,21.8
"2019-09-11","sul",21.56088079996773,12.333333333333332,33.7,21.36666666666667
"2019-09-12","sul",19.20087294036458,11,29.9,18.9
"2019-09-13","sul",16.28463925314931,6.999999999999999,25.96666666666666,18.96666666666666
"2019-09-14","sul",17.737287681840375,8.333333333333332,29.066666666666666,20.733333333333334
"2019-09-15","sul",22.027427988960582,11.6,36.43333333333334,24.833333333333336
"2019-09-16","sul",24.282201038217863,12.7,37.03333333333333,24.333333333333332
"2019-09-17","sul",20.774108564813915,8.966666666666665,33.03333333333333,24.066666666666666
"2019-09-18","sul",17.729341902344164,9.266666666666666,28.03333333333333,18.766666666666666
"2019-09-19","sul",17.339646281696837,9.733333333333334,28.8,19.066666666666666
"2019-09-20","sul",17.168768138413974,7.566666666666666,25.133333333333333,17.566666666666666
"2019-09-21","sul",15.046737574811356,5.366666666666666,25.666666666666668,20.3
"2019-09-22","sul",15.44276392499626,4.5,26.733333333333334,22.233333333333334
"2019-09-23","sul",14.061913548301913,2.733333333333333,26,23.266666666666666
"2019-09-24","sul",15.835022663353735,4.433333333333334,27.799999999999997,23.366666666666664
"2019-09-25","sul",16.90050264143317,7.5,27.133333333333333,19.633333333333333
"2019-09-26","sul",17.891960636998565,6.5,28.566666666666663,22.066666666666663
"2019-09-27","sul",17.644964111726452,5.899999999999999,29.233333333333334,23.333333333333336
"2019-09-28","sul",17.633908520195575,5.766666666666666,29.866666666666664,24.099999999999998
"2019-09-29","sul",19.615673111185046,8.533333333333335,32,23.466666666666665
"2019-09-30","sul",21.33070795072695,9.433333333333334,34.5,25.066666666666666
"2019-10-01","sul",23.711367372585812,10.099999999999998,37.333333333333336,27.233333333333338
"2019-10-02","sul",23.57513290826448,12.066666666666666,36.86666666666667,24.8
"2019-10-03","sul",19.838201214039866,13,27.966666666666665,14.966666666666665
"2019-10-04","sul",20.182075942396114,10.766666666666666,30.299999999999997,19.53333333333333
"2019-10-05","sul",19.798710785440186,11.2,30.266666666666662,19.066666666666663
"2019-10-06","sul",15.990480508626163,8.733333333333334,23.93333333333333,15.199999999999996
"2019-10-07","sul",17.291488366562444,8.566666666666666,27.03333333333333,18.466666666666665
"2019-10-08","sul",19.44503453901558,9.8,29.233333333333334,19.433333333333334
"2019-10-09","sul",20.579500825000416,9.6,30.866666666666667,21.266666666666666
"2019-10-10","sul",21.855012578880242,10.233333333333333,34.266666666666666,24.03333333333333
"2019-10-11","sul",24.033490845450444,12.033333333333333,36.53333333333333,24.5
"2019-10-12","sul",25.72371431363935,13.966666666666665,39.133333333333326,25.16666666666666
"2019-10-13","sul",25.39479365429777,13.799999999999999,38.7,24.900000000000006
"2019-10-14","sul",20.68305192078116,10.533333333333331,31.099999999999994,20.566666666666663
"2019-10-15","sul",17.328983114179014,8.333333333333332,27.266666666666666,18.933333333333334
"2019-10-16","sul",18.457858267124656,9.299999999999999,28.166666666666668,18.866666666666667
"2019-10-17","sul",21.052896045693366,13.333333333333332,32.666666666666664,19.333333333333332
"2019-10-18","sul",21.529549706352547,14.333333333333332,31.86666666666666,17.533333333333328
"2019-10-19","sul",20.116953263354347,10.233333333333333,29.266666666666666,19.03333333333333
"2019-10-20","sul",18.13063816174488,7.399999999999999,28.799999999999997,21.4
"2019-10-21","sul",16.2794255604305,8.466666666666667,23.966666666666665,15.499999999999998
"2019-10-22","sul",17.098322615775487,8.399999999999999,27.233333333333334,18.833333333333336
"2019-10-23","sul",18.814099519117974,8.533333333333333,29.299999999999997,20.766666666666666
"2019-10-24","sul",20.785799511545246,10.7,31.099999999999994,20.399999999999995
"2019-10-25","sul",21.404088061356983,9.566666666666666,32.733333333333334,23.166666666666668
"2019-10-26","sul",22.229410298633955,10.6,34.666666666666664,24.066666666666663
"2019-10-27","sul",22.466599523557118,12.999999999999998,32.83333333333333,19.83333333333333
"2019-10-28","sul",20.965353243036187,12.333333333333332,31.766666666666666,19.433333333333334
"2019-10-29","sul",22.998331685984052,13.666666666666664,34.266666666666666,20.6
"2019-10-30","sul",23.71575404007403,13.799999999999997,36.599999999999994,22.799999999999997
"2019-10-31","sul",21.452074155654955,12.399999999999999,31.9,19.5
"2019-11-01","sul",21.943769787622845,13.099999999999998,33.233333333333334,20.133333333333336
"2019-11-02","sul",23.566727373931798,13.5,34.133333333333326,20.633333333333326
"2019-11-03","sul",22.857645461399528,14.633333333333333,32.56666666666666,17.93333333333333
"2019-11-04","sul",22.281204338513277,14.466666666666665,32.53333333333333,18.066666666666666
"2019-11-05","sul",21.294663490942042,12.5,30.36666666666667,17.86666666666667
"2019-11-06","sul",19.908816172553603,10.1,30.033333333333335,19.933333333333337
"2019-11-07","sul",19.94088602763102,11.766666666666666,27.93333333333333,16.166666666666664
"2019-11-08","sul",21.11936546504387,11.833333333333334,31.366666666666667,19.53333333333333
"2019-11-09","sul",22.04519214871233,12.833333333333332,31.333333333333336,18.500000000000004
"2019-11-10","sul",21.24885704249559,13.966666666666665,29.633333333333333,15.666666666666668
"2019-11-11","sul",21.09552927437088,11.766666666666666,31.366666666666667,19.6
"2019-11-12","sul",21.27945664037882,10.7,32.16666666666666,21.466666666666658
"2019-11-13","sul",20.998609430951618,12.033333333333331,31.099999999999998,19.066666666666666
"2019-11-14","sul",20.716607640157513,14,28.566666666666663,14.566666666666663
"2019-11-15","sul",20.68501790357509,10.366666666666667,30.366666666666664,19.999999999999996
"2019-11-16","sul",20.105228291255507,7.833333333333333,30.766666666666666,22.933333333333334
"2019-11-17","sul",21.210948365894488,9.166666666666666,31.766666666666666,22.6
"2019-11-18","sul",22.192089014955876,9.833333333333332,33.3,23.466666666666665
"2019-11-19","sul",22.696701949388427,11.1,34.03333333333333,22.93333333333333
"2019-11-20","sul",23.695896723871318,12.066666666666665,34.56666666666667,22.500000000000007
"2019-11-21","sul",24.14354076720931,13.533333333333331,34.96666666666667,21.433333333333337
"2019-11-22","sul",24.003644880658253,12.966666666666667,35.666666666666664,22.699999999999996
"2019-11-23","sul",21.793854306751797,9.833333333333332,31.199999999999996,21.366666666666664
"2019-11-24","sul",19.001695710370917,6.699999999999999,32.7,26.000000000000004
"2019-11-25","sul",20.28917437380951,7.8,33.4,25.599999999999998
"2019-11-26","sul",20.090602830854635,9.566666666666666,30.33333333333333,20.766666666666662
